first_day_exposition,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,balcony,locality_name,price_per_sqm
2022-08-20,3728531,49.1,1,3.1,16,17.82,3,False,12.11,0,Kyiv,75937.4949083503
2022-08-21,2193750,40.0,1,2.5,12,20.0,7,False,10.0,2,Kyiv,54843.75
2022-08-21,3431250,42.0,1,2.8,10,14.0,9,False,11.6,2,Kyiv,81696.42857142857
2022-08-22,3853125,75.0,3,3.3,5,54.7,5,False,8.2,1,Kyiv,51375.0
2022-08-23,2615625,33.6,1,2.65,13,17.1,10,False,9.9,0,Kyiv,77845.98214285714
2022-08-23,9000000,110.0,4,3.35,5,76.2,3,False,12.4,0,Kyiv,81818.18181818182
2022-08-25,2418750,40.6,1,2.7,16,20.1,2,False,10.6,0,Kyiv,59575.12315270936
2022-08-27,2531250,46.1,2,2.65,9,28.6,9,False,6.7,2,Kyiv,54907.80911062907
2022-08-28,2925000,36.0,1,2.65,25,15.3,16,False,9.3,0,Kyiv,81250.0
2022-08-29,6120000,123.1,6,3.2,5,89.0,2,False,11.0,0,Kyiv,49715.67831031682
2022-08-30,2250000,60.4,1,3.0,4,19.7,4,False,32.8,2,Hostomel,37251.65562913907
2022-09-02,25875000,196.0,2,3.2,10,111.36363636363636,2,False,9.1,0,Kyiv,132015.306122449
2022-09-02,1968750,71.0,2,3.0,5,40.34090909090909,1,False,12.0,0,Vyshneve,27728.87323943662
2022-09-03,12375000,161.8,4,2.8,4,80.9,2,False,17.6,5,Borshchahivka,76483.31273176761
2022-09-04,984375,44.1,2,2.65,5,27.0,5,False,5.4,0,Irpin,22321.42857142857
2022-09-05,2756250,84.6,3,2.65,5,50.2,2,False,9.6,0,Irpin,32579.78723404256
2022-09-06,1321875,47.2,2,2.9,3,28.3,2,False,7.2,1,Brovary,28005.82627118644
2022-09-07,5231250,64.0,2,3.0,6,38.0,2,False,12.0,0,Borshchahivka,81738.28125
2022-09-07,1546875,54.5,2,2.5,5,32.1,5,False,8.1,0,Brovary,28383.02752293578
2022-09-08,2334375,44.4,2,2.65,5,27.5,2,False,7.1,1,Kyiv,52576.01351351351
2022-09-10,3262500,72.1,3,2.82,3,43.6,3,False,11.0,0,Kyiv,45249.653259362
2022-09-10,843750,54.0,2,2.55,3,31.0,2,False,9.0,2,Boryspil,15625.0
2022-09-11,1800000,52.0,2,2.65,5,31.4,4,False,9.3,1,Bucha,34615.38461538462
2022-09-11,1125000,41.1,2,2.6,3,25.0,1,False,5.5,0,Brovary,27372.26277372263
2022-09-11,3093750,68.0,3,2.5,14,37.0,6,False,8.3,5,Vyshneve,45496.32352941176
2022-09-12,3009375,61.6,3,2.5,9,41.5,1,False,8.2,0,Kyiv,48853.49025974026
2022-09-13,3333182,93.7,3,2.75,24,47.4,16,False,16.4,0,Kyiv,35572.91355389541
2022-09-13,4370625,83.0,3,2.65,6,47.159090909090914,1,False,9.1,0,Kyiv,52658.132530120485
2022-09-14,3571875,67.5,3,2.55,9,43.8,9,False,8.8,2,Borshchahivka,52916.66666666666
2022-09-15,1850625,47.0,3,2.5,5,32.7,3,False,5.4,0,Hostomel,39375.0
2022-09-16,2978438,73.4,4,2.6,9,48.6,1,False,6.3,0,Kyiv,40578.174386920975
2022-09-16,1968750,44.2,2,2.65,5,28.0,5,False,5.1,1,Kyiv,44541.8552036199
2022-09-16,2728125,59.7,3,2.5,5,47.4,4,False,6.4,1,Kyiv,45697.23618090452
2022-09-16,3431436,77.6,3,2.75,22,48.49,3,False,12.03,0,Irpin,44219.53608247423
2022-09-18,4520812,56.2,1,2.65,5,24.2,5,False,12.9,0,Kyiv,80441.49466192171
2022-09-18,6412500,70.0,2,3.0,14,29.0,8,False,18.0,1,Kyiv,91607.14285714286
2022-09-19,2418750,33.4,1,2.58,20,15.1,6,False,8.6,0,Kyiv,72417.66467065869
2022-09-20,1856250,34.84,1,2.75,19,15.72,3,False,9.43,1,Brovary,53279.2766934558
2022-09-20,10125000,127.0,3,4.2,3,83.8,1,False,11.4,0,Kyiv,79724.4094488189
2022-09-20,2638125,58.0,3,2.5,7,39.0,3,False,6.0,1,Kyiv,45484.91379310345
2022-09-20,5512500,147.0,3,3.0,5,84.1,5,False,17.6,0,Kyiv,37500.0
2022-09-21,2306250,53.0,3,2.5,5,38.0,5,False,5.5,0,Hostomel,43514.15094339623
2022-09-23,3431250,60.0,2,2.64,9,33.3,5,False,11.0,1,Kyiv,57187.5
2022-09-23,3325364,93.3,3,2.75,24,47.4,17,False,16.4,0,Kyiv,35641.62915326902
2022-09-24,1456875,36.0,1,2.7,4,18.0,4,False,10.0,1,Hostomel,40468.75
2022-09-24,5906250,92.0,3,3.5,5,50.0,3,False,17.5,0,Kyiv,64198.36956521739
2022-09-26,1884375,37.0,1,2.65,24,18.5,7,False,10.9,0,Boyarka,50929.05405405405
2022-09-27,9281250,123.6,3,2.65,9,78.0,2,False,17.0,0,Kyiv,75091.01941747573
2022-09-28,1715625,41.7,2,2.5,5,27.6,5,False,5.0,0,Bucha,41142.08633093525
2022-09-28,2137500,41.2,2,2.51,5,26.1,2,False,5.7,1,Kyiv,51881.06796116505
2022-09-29,4471875,70.0,3,2.65,5,47.0,4,False,13.0,0,Kyiv,63883.92857142857
2022-09-29,4156875,77.3,3,2.65,6,54.6,3,False,7.0,0,Kyiv,53775.87322121605
2022-09-30,1856250,68.1,3,2.6,5,48.6,2,False,6.2,0,Brovary,27257.709251101325
2022-09-30,5343750,96.6,3,3.0,4,58.0,4,False,18.7,1,Kyiv,55318.32298136647
2022-09-30,1687500,30.0,1,2.5,9,15.0,1,False,6.5,0,Kyiv,56250.0
2022-10-01,2784375,60.2,3,2.65,9,43.1,3,False,6.5,5,Kyiv,46252.07641196013
2022-10-01,2587500,53.0,2,2.6,15,25.81,9,False,9.72,1,Irpin,48820.75471698113
2022-10-03,5456250,98.0,3,2.7,18,53.0,3,False,17.0,0,Kyiv,55676.02040816326
2022-10-04,8156250,108.6,3,3.4,5,59.0,2,False,19.0,0,Kyiv,75103.591160221
2022-10-04,3065625,53.4,2,2.65,10,33.3,3,False,8.8,1,Kyiv,57408.707865168544
2022-10-04,3684375,60.0,3,2.55,5,38.4,4,False,8.9,2,Brovary,61406.25
2022-10-05,3223125,60.15,2,2.65,25,30.3,2,False,11.3,0,Kyiv,53584.78802992519
2022-10-06,2250000,46.0,2,2.65,9,29.2,6,False,7.0,0,Kyiv,48913.04347826087
2022-10-09,3375000,78.0,3,2.6,10,50.0,1,False,11.0,0,Kyiv,43269.230769230766
2022-10-12,2674688,37.0,1,2.8,17,17.0,5,False,9.0,1,Kyiv,72288.86486486487
2022-10-12,8409375,122.2,2,2.9,9,67.1,2,False,25.6,2,Kyiv,68816.48936170213
2022-10-13,4443750,52.0,2,2.65,5,15.0,5,False,25.0,0,Kyiv,85456.73076923077
2022-10-13,3436875,66.73,2,2.5,4,32.1,3,False,10.0,0,Borshchahivka,51504.1960137869
2022-10-13,1743750,39.0,1,2.5,9,17.6,5,False,8.0,0,Kyiv,44711.53846153846
2022-10-13,7875000,155.0,5,2.65,6,100.0,4,False,20.0,0,Kyiv,50806.45161290323
2022-10-14,2081250,45.3,2,2.65,5,29.8,2,False,6.8,0,Kyiv,45943.708609271525
2022-10-14,1800000,42.0,2,2.65,3,29.7,2,False,5.6,0,Boryspil,42857.142857142855
2022-10-14,3538125,72.0,3,2.5,12,48.0,12,False,7.0,2,Kyiv,49140.625
2022-10-14,1996875,72.0,3,2.5,5,47.0,5,False,8.0,0,Boryspil,27734.375
2022-10-14,5619375,117.1,5,2.65,4,66.5340909090909,4,False,9.1,0,Kyiv,47987.83091374893
2022-10-15,3487500,43.0,1,2.65,12,19.0,4,False,12.0,1,Kyiv,81104.6511627907
2022-10-17,5175000,58.0,2,2.65,10,31.0,6,False,10.7,0,Kyiv,89224.13793103448
2022-10-17,2812500,49.0,1,2.65,28,27.840909090909093,24,False,9.1,0,Kyiv,57397.95918367347
2022-10-18,10738125,115.7,3,3.0,10,47.4,10,False,30.9,1,Kyiv,92810.0691443388
2022-10-18,2188125,35.0,1,2.65,17,16.0,4,False,10.7,1,Kyiv,62517.857142857145
2022-10-20,1350000,45.0,2,2.5,5,32.0,1,False,6.0,0,Brovary,30000.0
2022-10-20,1968750,33.82,1,2.65,27,33.0,15,False,9.32,2,Vyshneve,58212.59609698403
2022-10-20,1237500,35.0,1,2.6,9,18.3,1,False,7.0,0,Brovary,35357.142857142855
2022-10-21,2458125,54.7,3,2.5,5,32.8,5,False,7.1,1,Kyiv,44938.29981718464
2022-10-21,3348587,89.6,3,2.75,23,47.7,17,False,16.7,0,Kyiv,37372.622767857145
2022-10-21,2767500,76.26,3,2.65,15,42.55,13,False,10.18,0,Bucha,36290.32258064516
2022-10-21,3151560,81.9,3,2.75,23,45.6,13,False,15.5,0,Kyiv,38480.58608058608
2022-10-22,3251250,69.5,3,2.65,9,45.0,9,False,10.0,0,Kyiv,46780.575539568345
2022-10-23,3543750,79.8,3,2.65,10,47.3,1,False,14.9,1,Kyiv,44407.89473684211
2022-10-26,2137500,44.6,1,2.6,8,20.0,1,False,12.3,0,Kyiv,47926.008968609865
2022-10-27,2812500,51.3,2,2.65,12,29.14772727272728,1,False,9.1,0,Kyiv,54824.56140350878
2022-10-29,1237500,21.0,0,2.6,16,13.0,10,True,9.1,1,Kyiv,58928.57142857143
2022-10-29,4772250,45.6,1,3.11,4,19.0,4,False,18.1,0,Kyiv,104654.6052631579
2022-11-01,6075000,92.0,4,2.65,5,55.0,1,False,5.0,0,Kyiv,66032.60869565218
2022-11-02,2390625,47.8,1,2.65,16,17.0,4,False,14.0,2,Kyiv,50013.07531380754
2022-11-02,4556250,70.8,3,2.84,7,49.5,4,False,8.6,0,Kyiv,64353.81355932204
2022-11-04,10687500,201.0,6,2.65,6,136.0,2,False,20.0,0,Kyiv,53171.64179104478
2022-11-05,1288125,28.0,0,2.75,20,17.4,14,True,9.1,2,Irpin,46004.46428571428
2022-11-05,3369375,74.5,4,2.52,9,55.1,6,False,6.9,0,Kyiv,45226.5100671141
2022-11-05,354375,30.0,1,2.55,5,16.0,3,False,5.5,0,Boyarka,11812.5
2022-11-06,9795780,137.0,4,2.65,7,77.0,2,False,19.0,0,Kyiv,71502.04379562044
2022-11-07,2868750,37.0,1,2.8,10,21.02272727272728,9,False,9.1,0,Kyiv,77533.78378378379
2022-11-07,5405400,67.2,2,2.65,14,36.0,3,False,12.35,2,Kyiv,80437.5
2022-11-09,3336136,89.6,3,2.65,21,47.4,15,False,16.6,0,Kyiv,37233.66071428572
2022-11-10,6300000,85.0,2,2.92,4,48.0,3,False,12.0,0,Kyiv,74117.64705882352
2022-11-10,2221875,51.5,2,2.55,9,30.0,1,False,7.0,0,Kyiv,43143.203883495145
2022-11-10,5400000,100.3,3,2.65,4,73.0,4,False,10.5,0,Kyiv,53838.48454636092
2022-11-10,3484688,56.0,2,2.65,14,34.0,10,False,8.3,0,Kyiv,62226.57142857143
2022-11-10,2643750,57.4,3,2.55,9,39.1,7,False,6.2,1,Kyiv,46058.36236933798
2022-11-11,2306250,58.0,2,2.65,25,31.0,2,False,10.3,2,Irpin,39762.93103448276
2022-11-11,6181875,86.0,3,3.0,5,50.0,1,False,19.0,0,Kyiv,71882.26744186046
2022-11-12,3650625,62.5,2,2.65,24,33.5,15,False,9.0,4,Kyiv,58410.0
2022-11-12,1968750,36.0,1,2.65,22,15.0,2,False,10.0,0,Borshchahivka,54687.5
2022-11-14,2868750,76.0,3,2.65,5,46.0,4,False,8.0,0,Irpin,37746.71052631579
2022-11-14,6750000,111.0,3,3.0,25,57.0,23,False,18.0,2,Kyiv,60810.81081081081
2022-11-15,2840625,47.5,2,2.6,9,31.0,1,False,6.2,0,Kyiv,59802.63157894737
2022-11-17,5343750,98.5,3,3.1,7,49.6,7,False,12.1,0,Kyiv,54251.269035533
2022-11-17,7593750,122.0,3,2.65,17,64.3,12,False,14.3,0,Kyiv,62243.8524590164
2022-11-18,2487178,41.53,1,2.65,25,17.34,1,False,9.67,0,Kyiv,59888.70695882494
2022-11-18,4080116,42.1,1,2.65,8,15.2,7,False,14.8,0,Kyiv,96914.86935866984
2022-11-19,5906250,69.0,2,2.68,9,33.0,4,False,15.0,0,Kyiv,85597.82608695653
2022-11-19,3031875,96.0,3,2.64,16,55.0,5,False,11.0,1,Irpin,31582.03125
2022-11-19,6302250,69.8,2,2.65,14,29.6,5,False,18.4,2,Kyiv,90290.11461318051
2022-11-19,3341250,42.45,1,2.65,9,17.9,2,False,12.35,0,Kyiv,78710.24734982332
2022-11-22,34311938,205.0,4,4.0,6,112.0,3,False,22.0,1,Kyiv,167375.30731707317
2022-11-23,1237500,31.5,1,2.65,14,16.5,5,False,8.5,0,Hostomel,39285.71428571428
2022-11-24,1575000,29.0,1,2.65,5,16.0,1,False,5.4,0,Kyiv,54310.34482758621
2022-11-26,4331250,54.0,2,3.2,4,30.0,3,False,15.0,0,Kyiv,80208.33333333333
2022-11-26,1181250,47.1,2,2.55,5,26.8,5,False,6.4,1,Bucha,25079.617834394903
2022-11-28,107364375,268.0,3,2.65,8,132.0,7,False,40.0,0,Kyiv,400613.3395522388
2022-11-28,73687500,380.0,5,3.9,6,150.0,4,False,9.1,1,Kyiv,193914.47368421053
2022-11-29,8994375,108.7,3,2.76,25,61.0,11,False,9.1,0,Kyiv,82744.9402023919
2022-11-29,5175000,95.5,3,2.8,12,53.0,9,False,14.5,1,Kyiv,54188.48167539267
2022-11-29,2385000,45.0,2,2.65,6,31.9,6,False,9.1,0,Kyiv,53000.0
2022-11-29,1620000,37.0,1,2.65,16,18.0,16,False,11.0,0,Bucha,43783.78378378379
2022-11-29,16434000,176.0,5,3.1,16,100.1,16,False,19.0,0,Kyiv,93375.0
2022-11-29,3993750,50.0,3,2.65,5,31.5,1,False,5.0,0,Kyiv,79875.0
2022-12-01,2081250,38.8,1,2.65,12,16.3,4,False,10.3,0,Kyiv,53640.463917525776
2022-12-02,2148750,60.5,3,2.55,9,43.5,1,False,5.5,2,Irpin,35516.52892561984
2022-12-03,1996875,32.0,1,2.65,23,18.181818181818183,10,False,9.1,0,Kyiv,62402.34375
2022-12-03,3190500,45.5,1,2.75,13,19.8,6,False,10.9,2,Kyiv,70120.87912087912
2022-12-04,983644,33.5,1,2.56,18,16.7,2,False,7.8,0,Bucha,29362.507462686568
2022-12-04,2362500,50.9,2,2.5,5,29.2,5,False,7.5,0,Hostomel,46414.53831041257
2022-12-04,1288125,40.0,2,3.0,3,27.0,2,False,7.4,0,Vyshneve,32203.125
2022-12-05,1940625,58.0,2,2.65,9,32.0,7,False,9.0,0,Boyarka,33459.05172413793
2022-12-06,15750000,100.1,3,3.04,8,57.5,4,False,14.4,0,Kyiv,157342.65734265736
2022-12-06,5568750,105.2,4,2.65,15,63.9,5,False,13.3,1,Kyiv,52934.885931558936
2022-12-07,8296875,106.4,3,2.65,16,64.7,13,False,16.3,0,Kyiv,77978.1484962406
2022-12-07,2728125,71.4,3,2.65,5,48.5,5,False,9.0,2,Vyshneve,38209.033613445376
2022-12-08,3313125,51.9,1,2.7,25,17.8,25,False,11.0,2,Kyiv,63836.70520231214
2022-12-08,4331250,61.9,3,3.48,6,35.7,3,False,9.4,0,Kyiv,69971.72859450727
2022-12-09,2638125,42.0,1,2.65,17,17.8,6,False,12.5,0,Bucha,62812.5
2022-12-10,1884375,35.8,1,2.65,12,15.4,10,False,10.4,0,Boryspil,52636.17318435755
2022-12-10,2413125,60.0,3,2.6,9,40.1,1,False,6.5,0,Boyarka,40218.75
2022-12-11,2586938,36.8,1,2.65,9,21.1,7,False,8.2,1,Kyiv,70297.22826086957
2022-12-11,3308278,94.1,3,2.7,24,47.6,10,False,16.9,0,Kyiv,35157.04569606802
2022-12-11,956250,36.0,1,2.65,5,17.3,3,False,8.7,1,Brovary,26562.5
2022-12-11,3363750,88.5,3,3.0,5,50.2,1,False,22.0,0,Bucha,38008.47457627119
2022-12-11,3712500,50.8,1,2.8,9,19.3,6,False,12.3,1,Kyiv,73080.70866141733
2022-12-13,1940625,30.0,1,2.5,9,14.4,3,False,8.0,1,Kyiv,64687.5
2022-12-13,5456250,146.0,4,3.37,3,104.0,2,False,11.5,0,Kyiv,37371.57534246575
2022-12-13,8100000,53.0,2,3.2,5,32.4,4,False,8.0,0,Kyiv,152830.18867924527
2022-12-14,1968750,61.0,3,2.7,9,42.0,1,False,7.0,1,Hostomel,32274.590163934427
2022-12-15,5456250,156.0,4,3.3,7,79.0,5,False,13.3,0,Kyiv,34975.96153846154
2022-12-15,2242125,45.0,2,2.65,9,28.0,2,False,8.3,0,Kyiv,49825.0
2022-12-18,3796875,48.7,1,2.78,7,23.4,6,False,11.5,2,Kyiv,77964.57905544147
2022-12-18,1490625,58.7,3,2.5,5,35.8,1,False,7.7,0,Hostomel,25393.95229982964
2022-12-18,3578497,49.2,1,2.65,12,15.3,10,False,14.7,0,Kyiv,72733.67886178862
2022-12-18,3256875,50.6,2,2.5,5,30.1,3,False,6.7,1,Bucha,64365.118577075096
2022-12-19,2227723,54.4,2,2.8,18,36.0,1,False,10.94,0,Vyshneve,40950.79044117647
2022-12-20,19687500,107.6,3,2.65,7,54.5,5,False,19.3,0,Kyiv,182969.3308550186
2022-12-20,3037500,77.4,2,2.8,4,37.6,1,False,24.4,1,Irpin,39244.186046511626
2022-12-20,1434375,55.0,3,2.5,3,40.0,3,False,5.0,0,Hostomel,26079.545454545456
2022-12-20,4471875,51.0,1,2.65,10,21.0,2,False,11.0,0,Kyiv,87683.82352941176
2022-12-22,2390625,51.0,2,2.5,5,30.5,4,False,6.72,1,Kyiv,46875.0
2022-12-22,871875,48.6,2,2.65,5,28.0,4,False,6.0,0,Brovary,17939.814814814814
2022-12-22,7143750,87.0,2,3.1,3,57.0,3,False,9.0,0,Kyiv,82112.06896551725
2022-12-22,1687500,31.0,1,2.65,9,16.0,4,False,8.0,0,Kyiv,54435.48387096774
2022-12-23,2362500,58.3,3,2.6,7,39.3,6,False,6.0,1,Kyiv,40523.15608919383
2022-12-24,1575000,25.3,1,2.65,17,19.5,7,False,9.1,2,Hostomel,62252.96442687747
2022-12-24,4781250,121.0,5,2.65,25,79.0,10,False,12.0,1,Kyiv,39514.46280991736
2022-12-26,2120625,65.5,2,2.76,8,35.1,5,False,10.9,2,Boryspil,32375.95419847328
2022-12-27,1856250,67.0,3,2.65,5,42.0,1,False,7.0,0,Boyarka,27705.223880597016
2022-12-27,3993750,78.0,3,3.2,3,44.4,3,False,12.9,1,Boyarka,51201.92307692308
2022-12-27,2615625,51.0,2,2.65,16,27.0,1,False,10.3,0,Kyiv,51286.76470588235
2022-12-28,1631250,31.0,1,2.6,9,16.0,6,False,8.1,0,Kyiv,52620.967741935485
2022-12-29,9779062,115.9,3,2.73,20,62.75,10,False,16.25,0,Kyiv,84374.99568593614
2022-12-29,1743750,38.0,1,2.75,16,18.4,15,False,9.2,2,Vyshneve,45888.15789473684
2022-12-29,1406250,42.0,1,2.65,3,17.0,3,False,12.0,0,Boyarka,33482.142857142855
2022-12-29,3993750,75.0,2,2.65,12,37.0,5,False,19.0,0,Kyiv,53250.0
2022-12-29,2756250,68.0,3,2.6,9,42.0,3,False,10.0,2,Kyiv,40533.08823529412
2022-12-30,7818750,50.0,1,4.0,3,35.0,2,False,9.0,0,Kyiv,156375.0
2022-12-30,4775625,62.2,1,2.7,3,19.0,2,False,30.6,0,Kyiv,76778.53697749195
2022-12-30,9900000,89.5,2,3.0,8,39.62,7,False,13.38,0,Borshchahivka,110614.5251396648
2022-12-30,3825000,40.0,1,2.8,17,16.0,13,False,9.0,0,Kyiv,95625.0
2022-12-30,1237500,45.4,2,2.65,5,31.4,3,False,5.4,1,Boryspil,27257.70925110132
2022-12-31,9843750,104.0,2,2.65,16,40.3,11,False,37.6,3,Kyiv,94651.44230769233
2022-12-31,2728125,55.0,3,2.55,5,40.0,1,False,7.0,0,Kyiv,49602.27272727273
2023-01-02,2475000,62.0,3,2.5,12,40.5,12,False,7.0,1,Borshchahivka,39919.35483870968
2023-01-03,7312500,108.4,3,2.85,25,90.0,15,False,10.2,1,Kyiv,67458.48708487085
2023-01-03,2559375,60.2,3,2.5,9,25.3,7,False,6.2,0,Kyiv,42514.53488372093
2023-01-04,1631250,58.6,3,2.5,5,40.2,4,False,5.6,2,Irpin,27837.030716723548
2023-01-04,6058125,82.0,4,2.65,5,58.0,4,False,8.0,0,Kyiv,73879.5731707317
2023-01-04,3853125,58.0,2,2.8,5,38.0,4,False,7.5,0,Kyiv,66433.18965517242
2023-01-04,3594375,60.0,2,2.65,7,20.0,5,False,26.0,0,Kyiv,59906.25
2023-01-04,3009375,50.0,1,3.3,5,27.0,2,False,11.0,0,Kyiv,60187.5
2023-01-04,1912500,34.0,1,2.55,12,18.0,11,False,6.5,0,Kyiv,56250.0
2023-01-05,3712500,43.0,1,2.65,4,19.0,4,False,11.0,0,Vyshneve,86337.20930232559
2023-01-05,787500,44.0,2,2.5,2,29.7,2,False,6.5,0,Irpin,17897.727272727272
2023-01-07,2925000,72.0,5,2.65,9,59.0,4,False,6.5,0,Kyiv,40625.0
2023-01-09,3346875,80.0,3,2.65,3,45.0,1,False,12.0,0,Boryspil,41835.9375
2023-01-09,1321875,43.6,2,2.6,4,27.7,3,False,5.4,0,Boryspil,30318.23394495413
2023-01-10,4471875,88.9,4,3.0,5,60.4,3,False,9.6,1,Kyiv,50302.30596175478
2023-01-10,1884375,32.0,1,2.5,17,16.4,7,False,9.0,0,Kyiv,58886.71875
2023-01-10,5546250,89.3,3,2.65,11,49.7,9,False,12.4,0,Kyiv,62108.062709966405
2023-01-10,9436012,134.5,4,2.75,10,81.5,7,False,9.1,0,Kyiv,70156.22304832714
2023-01-10,12937500,107.0,3,3.0,13,31.0,11,False,45.0,0,Kyiv,120911.21495327105
2023-01-11,2520000,40.0,1,2.7,14,15.0,7,False,11.2,0,Kyiv,63000.0
2023-01-11,5343750,90.5,3,2.65,16,64.0,15,False,15.0,2,Kyiv,59046.96132596685
2023-01-12,1726875,55.0,2,2.65,9,30.0,4,False,9.0,1,Boryspil,31397.727272727272
2023-01-12,2109375,43.0,1,2.65,5,20.0,4,False,10.0,0,Borshchahivka,49055.232558139534
2023-01-12,1012500,67.0,3,2.65,5,41.0,5,False,8.6,0,Borshchahivka,15111.940298507465
2023-01-12,3150000,78.0,3,2.75,11,47.0,11,False,12.4,2,Borshchahivka,40384.61538461538
2023-01-12,1051875,20.5,0,2.65,15,15.8,13,True,9.1,2,Hostomel,51310.9756097561
2023-01-13,15046875,107.0,3,3.1,10,55.0,10,False,14.51,0,Kyiv,140625.0
2023-01-14,2193750,42.0,2,2.55,5,26.0,1,False,6.0,0,Kyiv,52232.142857142855
2023-01-15,2840625,40.0,1,2.65,24,19.0,6,False,12.0,2,Kyiv,71015.625
2023-01-15,2278125,60.0,3,2.6,9,42.8,4,False,6.3,0,Bucha,37968.75
2023-01-16,2446875,49.0,1,2.65,5,17.53,2,False,13.58,1,Hostomel,49936.22448979592
2023-01-16,8718750,76.2,2,3.6,5,48.8,3,False,15.0,1,Kyiv,114419.29133858268
2023-01-16,1350000,37.0,1,2.7,5,17.0,5,False,9.0,2,Bucha,36486.48648648649
2023-01-17,5287500,63.0,2,2.65,19,31.7,3,False,13.0,2,Kyiv,83928.57142857143
2023-01-18,4803750,65.2,2,2.85,15,31.7,5,False,13.7,0,Kyiv,73677.1472392638
2023-01-18,2053125,38.0,1,2.65,24,17.0,2,False,10.0,0,Vyshneve,54029.60526315789
2023-01-19,2081250,40.0,1,3.0,3,25.0,3,False,15.0,4,Brovary,52031.25
2023-01-19,2607750,63.26,2,2.75,8,34.29,1,False,13.25,0,Irpin,41222.7315839393
2023-01-20,4668750,91.0,3,2.75,13,59.7,12,False,10.0,2,Kyiv,51304.945054945056
2023-01-20,1631250,40.5,1,2.65,10,18.6,6,False,10.8,2,Borshchahivka,40277.77777777778
2023-01-20,2064375,26.4,1,2.6,21,19.0,4,False,9.1,0,Kyiv,78196.02272727274
2023-01-21,416250,59.0,2,2.65,3,38.0,3,False,8.5,0,Borshchahivka,7055.084745762712
2023-01-22,7762500,108.6,3,2.65,19,70.6,7,False,10.3,2,Kyiv,71477.90055248619
2023-01-22,3431250,72.2,3,2.5,12,46.6,7,False,7.6,0,Kyiv,47524.238227146816
2023-01-22,3375000,63.7,2,2.65,10,34.1,1,False,11.4,0,Kyiv,52982.73155416012
2023-01-23,1603125,29.2,1,2.5,9,16.0,6,False,6.7,0,Kyiv,54901.54109589041
2023-01-23,2581875,36.0,1,2.65,25,20.454545454545457,25,False,9.1,1,Kyiv,71718.75
2023-01-23,4218750,48.0,2,3.95,5,18.0,3,False,30.0,0,Kyiv,87890.625
2023-01-23,6969375,100.0,3,2.8,16,57.0,13,False,14.0,0,Kyiv,69693.75
2023-01-24,1856250,38.0,1,2.55,4,17.6,1,False,8.2,1,Kyiv,48848.68421052631
2023-01-24,3318694,56.0,1,2.8,18,31.81818181818182,12,False,9.1,0,Kyiv,59262.392857142855
2023-01-25,3009375,57.2,3,2.57,10,39.1,8,False,6.2,0,Kyiv,52611.45104895104
2023-01-25,1434375,42.0,2,2.7,5,26.0,1,False,6.0,0,Brovary,34151.78571428572
2023-01-25,3543750,52.0,2,3.0,5,26.0,1,False,10.0,0,Kyiv,68149.03846153847
2023-01-25,646875,44.0,2,2.5,5,30.0,5,False,6.0,1,Boryspil,14701.704545454546
2023-01-25,4190625,77.0,2,2.7,24,40.0,8,False,13.1,1,Kyiv,54423.7012987013
2023-01-26,1603125,58.0,3,2.55,9,36.0,5,False,6.0,0,Boyarka,27640.08620689655
2023-01-26,1960312,41.3,1,2.7,16,20.4,4,False,10.5,0,Boryspil,47465.18159806296
2023-01-27,8858700,115.8,3,2.73,20,62.75,9,False,16.25,0,Kyiv,76500.0
2023-01-27,2868750,52.0,2,2.65,12,30.0,3,False,8.5,1,Kyiv,55168.269230769234
2023-01-28,2193750,42.5,1,2.8,22,21.5,17,False,10.5,2,Kyiv,51617.64705882353
2023-01-28,7138125,107.0,4,3.38,5,76.1,4,False,6.9,0,Kyiv,66711.44859813084
2023-01-28,2784375,52.0,2,2.67,12,31.1,11,False,7.5,1,Kyiv,53545.67307692308
2023-01-29,1912500,29.0,1,2.5,9,14.4,2,False,7.8,2,Kyiv,65948.27586206897
2023-01-29,2047500,35.6,1,2.7,21,14.3,16,False,9.5,1,Kyiv,57514.04494382022
2023-01-29,4318875,59.1,2,2.65,11,33.57954545454546,7,False,9.1,0,Kyiv,73077.41116751269
2023-01-29,2221875,41.0,1,2.65,4,16.5,1,False,12.5,0,Boryspil,54192.07317073171
2023-01-29,24693750,142.4,3,3.1,8,80.1,3,False,19.7,1,Kyiv,173411.16573033706
2023-01-30,5006250,80.5,3,2.57,16,47.0,11,False,10.0,2,Kyiv,62189.44099378882
2023-01-30,3534188,40.3,1,2.7,19,17.7,2,False,9.8,2,Kyiv,87696.97270471464
2023-01-30,2053125,45.5,2,2.56,5,30.1,5,False,7.0,0,Kyiv,45123.62637362637
2023-01-31,7003125,190.0,3,2.55,16,48.0,3,False,35.0,2,Kyiv,36858.55263157895
2023-01-31,2114438,36.0,1,2.7,17,16.0,13,False,11.0,0,Kyiv,58734.38888888889
2023-01-31,2475000,45.5,2,2.56,5,25.85227272727273,3,False,9.1,0,Kyiv,54395.6043956044
2023-01-31,2953125,57.0,3,2.55,9,19.0,3,False,6.0,0,Kyiv,51809.21052631579
2023-01-31,1771875,35.0,1,2.64,5,14.8,4,False,10.4,2,Borshchahivka,50625.0
2023-02-01,3543750,46.5,1,2.65,13,26.420454545454547,13,False,9.1,0,Kyiv,76209.67741935483
