last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,balcony,locality_name,price_per_sqm
5906250,92.0,3,3.5,5,50.0,3,False,17.5,0,Kyiv,64198.36956521739
1456875,36.0,1,2.7,4,18.0,4,False,10.0,1,Hostomel,40468.75
1884375,37.0,1,2.65,24,18.5,7,False,10.9,0,Boyarka,50929.05405405405
9281250,123.6,3,2.65,9,78.0,2,False,17.0,0,Kyiv,75091.01941747573
1715625,41.7,2,2.5,5,27.6,5,False,5.0,0,Bucha,41142.08633093525
2137500,41.2,2,2.51,5,26.1,2,False,5.7,1,Kyiv,51881.06796116505
4471875,70.0,3,2.65,5,47.0,4,False,13.0,0,Kyiv,63883.92857142857
4156875,77.3,3,2.65,6,54.6,3,False,7.0,0,Kyiv,53775.87322121605
1856250,68.1,3,2.6,5,48.6,2,False,6.2,0,Brovary,27257.709251101325
5343750,96.6,3,3.0,4,58.0,4,False,18.7,1,Kyiv,55318.32298136647
1687500,30.0,1,2.5,9,15.0,1,False,6.5,0,Kyiv,56250.0
2784375,60.2,3,2.65,9,43.1,3,False,6.5,5,Kyiv,46252.07641196013
2587500,53.0,2,2.6,15,25.81,9,False,9.72,1,Irpin,48820.75471698113
5456250,98.0,3,2.7,18,53.0,3,False,17.0,0,Kyiv,55676.02040816326
8156250,108.6,3,3.4,5,59.0,2,False,19.0,0,Kyiv,75103.591160221
3065625,53.4,2,2.65,10,33.3,3,False,8.8,1,Kyiv,57408.707865168544
3684375,60.0,3,2.55,5,38.4,4,False,8.9,2,Brovary,61406.25
3223125,60.15,2,2.65,25,30.3,2,False,11.3,0,Kyiv,53584.78802992519
2250000,46.0,2,2.65,9,29.2,6,False,7.0,0,Kyiv,48913.04347826087
3375000,78.0,3,2.6,10,50.0,1,False,11.0,0,Kyiv,43269.230769230766
2674688,37.0,1,2.8,17,17.0,5,False,9.0,1,Kyiv,72288.86486486487
8409375,122.2,2,2.9,9,67.1,2,False,25.6,2,Kyiv,68816.48936170213
1743750,39.0,1,2.5,9,17.6,5,False,8.0,0,Kyiv,44711.53846153846
7875000,155.0,5,2.65,6,100.0,4,False,20.0,0,Kyiv,50806.45161290323
4443750,52.0,2,2.65,5,15.0,5,False,25.0,0,Kyiv,85456.73076923077
3436875,66.73,2,2.5,4,32.1,3,False,10.0,0,Borshchahivka,51504.1960137869
2081250,45.3,2,2.65,5,29.8,2,False,6.8,0,Kyiv,45943.708609271525
1800000,42.0,2,2.65,3,29.7,2,False,5.6,0,Boryspil,42857.142857142855
3538125,72.0,3,2.5,12,48.0,12,False,7.0,2,Kyiv,49140.625
1996875,72.0,3,2.5,5,47.0,5,False,8.0,0,Boryspil,27734.375
5619375,117.1,5,2.65,4,66.5340909090909,4,False,9.1,0,Kyiv,47987.83091374893
3487500,43.0,1,2.65,12,19.0,4,False,12.0,1,Kyiv,81104.6511627907
5175000,58.0,2,2.65,10,31.0,6,False,10.7,0,Kyiv,89224.13793103448
2812500,49.0,1,2.65,28,27.840909090909093,24,False,9.1,0,Kyiv,57397.95918367347
2188125,35.0,1,2.65,17,16.0,4,False,10.7,1,Kyiv,62517.857142857145
10738125,115.7,3,3.0,10,47.4,10,False,30.9,1,Kyiv,92810.0691443388
1350000,45.0,2,2.5,5,32.0,1,False,6.0,0,Brovary,30000.0
1968750,33.82,1,2.65,27,33.0,15,False,9.32,2,Vyshneve,58212.59609698403
1237500,35.0,1,2.6,9,18.3,1,False,7.0,0,Brovary,35357.142857142855
2458125,54.7,3,2.5,5,32.8,5,False,7.1,1,Kyiv,44938.29981718464
3348587,89.6,3,2.75,23,47.7,17,False,16.7,0,Kyiv,37372.622767857145
2767500,76.26,3,2.65,15,42.55,13,False,10.18,0,Bucha,36290.32258064516
3151560,81.9,3,2.75,23,45.6,13,False,15.5,0,Kyiv,38480.58608058608
3251250,69.5,3,2.65,9,45.0,9,False,10.0,0,Kyiv,46780.575539568345
3543750,79.8,3,2.65,10,47.3,1,False,14.9,1,Kyiv,44407.89473684211
2137500,44.6,1,2.6,8,20.0,1,False,12.3,0,Kyiv,47926.008968609865
2812500,51.3,2,2.65,12,29.14772727272728,1,False,9.1,0,Kyiv,54824.56140350878
4772250,45.6,1,3.11,4,19.0,4,False,18.1,0,Kyiv,104654.6052631579
1237500,21.0,0,2.6,16,13.0,10,True,9.1,1,Kyiv,58928.57142857143
6075000,92.0,4,2.65,5,55.0,1,False,5.0,0,Kyiv,66032.60869565218
4556250,70.8,3,2.84,7,49.5,4,False,8.6,0,Kyiv,64353.81355932204
2390625,47.8,1,2.65,16,17.0,4,False,14.0,2,Kyiv,50013.07531380754
10687500,201.0,6,2.65,6,136.0,2,False,20.0,0,Kyiv,53171.64179104478
1288125,28.0,0,2.75,20,17.4,14,True,9.1,2,Irpin,46004.46428571428
3369375,74.5,4,2.52,9,55.1,6,False,6.9,0,Kyiv,45226.5100671141
354375,30.0,1,2.55,5,16.0,3,False,5.5,0,Boyarka,11812.5
9795780,137.0,4,2.65,7,77.0,2,False,19.0,0,Kyiv,71502.04379562044
2868750,37.0,1,2.8,10,21.02272727272728,9,False,9.1,0,Kyiv,77533.78378378379
5405400,67.2,2,2.65,14,36.0,3,False,12.35,2,Kyiv,80437.5
3336136,89.6,3,2.65,21,47.4,15,False,16.6,0,Kyiv,37233.66071428572
2643750,57.4,3,2.55,9,39.1,7,False,6.2,1,Kyiv,46058.36236933798
3484688,56.0,2,2.65,14,34.0,10,False,8.3,0,Kyiv,62226.57142857143
5400000,100.3,3,2.65,4,73.0,4,False,10.5,0,Kyiv,53838.48454636092
2221875,51.5,2,2.55,9,30.0,1,False,7.0,0,Kyiv,43143.203883495145
6300000,85.0,2,2.92,4,48.0,3,False,12.0,0,Kyiv,74117.64705882352
2306250,58.0,2,2.65,25,31.0,2,False,10.3,2,Irpin,39762.93103448276
6181875,86.0,3,3.0,5,50.0,1,False,19.0,0,Kyiv,71882.26744186046
3650625,62.5,2,2.65,24,33.5,15,False,9.0,4,Kyiv,58410.0
1968750,36.0,1,2.65,22,15.0,2,False,10.0,0,Borshchahivka,54687.5
2868750,76.0,3,2.65,5,46.0,4,False,8.0,0,Irpin,37746.71052631579
6750000,111.0,3,3.0,25,57.0,23,False,18.0,2,Kyiv,60810.81081081081
2840625,47.5,2,2.6,9,31.0,1,False,6.2,0,Kyiv,59802.63157894737
5343750,98.5,3,3.1,7,49.6,7,False,12.1,0,Kyiv,54251.269035533
7593750,122.0,3,2.65,17,64.3,12,False,14.3,0,Kyiv,62243.8524590164
4080116,42.1,1,2.65,8,15.2,7,False,14.8,0,Kyiv,96914.86935866984
2487178,41.53,1,2.65,25,17.34,1,False,9.67,0,Kyiv,59888.70695882494
5906250,69.0,2,2.68,9,33.0,4,False,15.0,0,Kyiv,85597.82608695653
3031875,96.0,3,2.64,16,55.0,5,False,11.0,1,Irpin,31582.03125
6302250,69.8,2,2.65,14,29.6,5,False,18.4,2,Kyiv,90290.11461318051
3341250,42.45,1,2.65,9,17.9,2,False,12.35,0,Kyiv,78710.24734982332
34311938,205.0,4,4.0,6,112.0,3,False,22.0,1,Kyiv,167375.30731707317
1237500,31.5,1,2.65,14,16.5,5,False,8.5,0,Hostomel,39285.71428571428
1575000,29.0,1,2.65,5,16.0,1,False,5.4,0,Kyiv,54310.34482758621
4331250,54.0,2,3.2,4,30.0,3,False,15.0,0,Kyiv,80208.33333333333
1181250,47.1,2,2.55,5,26.8,5,False,6.4,1,Bucha,25079.617834394903
73687500,380.0,5,3.9,6,150.0,4,False,9.1,1,Kyiv,193914.47368421053
107364375,268.0,3,2.65,8,132.0,7,False,40.0,0,Kyiv,400613.3395522388
8994375,108.7,3,2.76,25,61.0,11,False,9.1,0,Kyiv,82744.9402023919
5175000,95.5,3,2.8,12,53.0,9,False,14.5,1,Kyiv,54188.48167539267
2385000,45.0,2,2.65,6,31.9,6,False,9.1,0,Kyiv,53000.0
1620000,37.0,1,2.65,16,18.0,16,False,11.0,0,Bucha,43783.78378378379
16434000,176.0,5,3.1,16,100.1,16,False,19.0,0,Kyiv,93375.0
3993750,50.0,3,2.65,5,31.5,1,False,5.0,0,Kyiv,79875.0
2081250,38.8,1,2.65,12,16.3,4,False,10.3,0,Kyiv,53640.463917525776
2148750,60.5,3,2.55,9,43.5,1,False,5.5,2,Irpin,35516.52892561984
3190500,45.5,1,2.75,13,19.8,6,False,10.9,2,Kyiv,70120.87912087912
1996875,32.0,1,2.65,23,18.181818181818183,10,False,9.1,0,Kyiv,62402.34375
2362500,50.9,2,2.5,5,29.2,5,False,7.5,0,Hostomel,46414.53831041257
1288125,40.0,2,3.0,3,27.0,2,False,7.4,0,Vyshneve,32203.125
983644,33.5,1,2.56,18,16.7,2,False,7.8,0,Bucha,29362.507462686568
1940625,58.0,2,2.65,9,32.0,7,False,9.0,0,Boyarka,33459.05172413793
15750000,100.1,3,3.04,8,57.5,4,False,14.4,0,Kyiv,157342.65734265736
5568750,105.2,4,2.65,15,63.9,5,False,13.3,1,Kyiv,52934.885931558936
8296875,106.4,3,2.65,16,64.7,13,False,16.3,0,Kyiv,77978.1484962406
2728125,71.4,3,2.65,5,48.5,5,False,9.0,2,Vyshneve,38209.033613445376
3313125,51.9,1,2.7,25,17.8,25,False,11.0,2,Kyiv,63836.70520231214
4331250,61.9,3,3.48,6,35.7,3,False,9.4,0,Kyiv,69971.72859450727
2638125,42.0,1,2.65,17,17.8,6,False,12.5,0,Bucha,62812.5
1884375,35.8,1,2.65,12,15.4,10,False,10.4,0,Boryspil,52636.17318435755
2413125,60.0,3,2.6,9,40.1,1,False,6.5,0,Boyarka,40218.75
956250,36.0,1,2.65,5,17.3,3,False,8.7,1,Brovary,26562.5
3363750,88.5,3,3.0,5,50.2,1,False,22.0,0,Bucha,38008.47457627119
3712500,50.8,1,2.8,9,19.3,6,False,12.3,1,Kyiv,73080.70866141733
3308278,94.1,3,2.7,24,47.6,10,False,16.9,0,Kyiv,35157.04569606802
2586938,36.8,1,2.65,9,21.1,7,False,8.2,1,Kyiv,70297.22826086957
5456250,146.0,4,3.37,3,104.0,2,False,11.5,0,Kyiv,37371.57534246575
8100000,53.0,2,3.2,5,32.4,4,False,8.0,0,Kyiv,152830.18867924527
1940625,30.0,1,2.5,9,14.4,3,False,8.0,1,Kyiv,64687.5
1968750,61.0,3,2.7,9,42.0,1,False,7.0,1,Hostomel,32274.590163934427
2242125,45.0,2,2.65,9,28.0,2,False,8.3,0,Kyiv,49825.0
5456250,156.0,4,3.3,7,79.0,5,False,13.3,0,Kyiv,34975.96153846154
3578497,49.2,1,2.65,12,15.3,10,False,14.7,0,Kyiv,72733.67886178862
3256875,50.6,2,2.5,5,30.1,3,False,6.7,1,Bucha,64365.118577075096
1490625,58.7,3,2.5,5,35.8,1,False,7.7,0,Hostomel,25393.95229982964
3796875,48.7,1,2.78,7,23.4,6,False,11.5,2,Kyiv,77964.57905544147
2227723,54.4,2,2.8,18,36.0,1,False,10.94,0,Vyshneve,40950.79044117647
19687500,107.6,3,2.65,7,54.5,5,False,19.3,0,Kyiv,182969.3308550186
3037500,77.4,2,2.8,4,37.6,1,False,24.4,1,Irpin,39244.186046511626
1434375,55.0,3,2.5,3,40.0,3,False,5.0,0,Hostomel,26079.545454545456
4471875,51.0,1,2.65,10,21.0,2,False,11.0,0,Kyiv,87683.82352941176
871875,48.6,2,2.65,5,28.0,4,False,6.0,0,Brovary,17939.814814814814
7143750,87.0,2,3.1,3,57.0,3,False,9.0,0,Kyiv,82112.06896551725
2390625,51.0,2,2.5,5,30.5,4,False,6.72,1,Kyiv,46875.0
1687500,31.0,1,2.65,9,16.0,4,False,8.0,0,Kyiv,54435.48387096774
2362500,58.3,3,2.6,7,39.3,6,False,6.0,1,Kyiv,40523.15608919383
1575000,25.3,1,2.65,17,19.5,7,False,9.1,2,Hostomel,62252.96442687747
4781250,121.0,5,2.65,25,79.0,10,False,12.0,1,Kyiv,39514.46280991736
2120625,65.5,2,2.76,8,35.1,5,False,10.9,2,Boryspil,32375.95419847328
2615625,51.0,2,2.65,16,27.0,1,False,10.3,0,Kyiv,51286.76470588235
1856250,67.0,3,2.65,5,42.0,1,False,7.0,0,Boyarka,27705.223880597016
3993750,78.0,3,3.2,3,44.4,3,False,12.9,1,Boyarka,51201.92307692308
1631250,31.0,1,2.6,9,16.0,6,False,8.1,0,Kyiv,52620.967741935485
1406250,42.0,1,2.65,3,17.0,3,False,12.0,0,Boyarka,33482.142857142855
3993750,75.0,2,2.65,12,37.0,5,False,19.0,0,Kyiv,53250.0
2756250,68.0,3,2.6,9,42.0,3,False,10.0,2,Kyiv,40533.08823529412
1743750,38.0,1,2.75,16,18.4,15,False,9.2,2,Vyshneve,45888.15789473684
9779062,115.9,3,2.73,20,62.75,10,False,16.25,0,Kyiv,84374.99568593614
7818750,50.0,1,4.0,3,35.0,2,False,9.0,0,Kyiv,156375.0
4775625,62.2,1,2.7,3,19.0,2,False,30.6,0,Kyiv,76778.53697749195
9900000,89.5,2,3.0,8,39.62,7,False,13.38,0,Borshchahivka,110614.5251396648
3825000,40.0,1,2.8,17,16.0,13,False,9.0,0,Kyiv,95625.0
1237500,45.4,2,2.65,5,31.4,3,False,5.4,1,Boryspil,27257.70925110132
9843750,104.0,2,2.65,16,40.3,11,False,37.6,3,Kyiv,94651.44230769233
2728125,55.0,3,2.55,5,40.0,1,False,7.0,0,Kyiv,49602.27272727273
2475000,62.0,3,2.5,12,40.5,12,False,7.0,1,Borshchahivka,39919.35483870968
2559375,60.2,3,2.5,9,25.3,7,False,6.2,0,Kyiv,42514.53488372093
7312500,108.4,3,2.85,25,90.0,15,False,10.2,1,Kyiv,67458.48708487085
1631250,58.6,3,2.5,5,40.2,4,False,5.6,2,Irpin,27837.030716723548
6058125,82.0,4,2.65,5,58.0,4,False,8.0,0,Kyiv,73879.5731707317
3853125,58.0,2,2.8,5,38.0,4,False,7.5,0,Kyiv,66433.18965517242
3594375,60.0,2,2.65,7,20.0,5,False,26.0,0,Kyiv,59906.25
3009375,50.0,1,3.3,5,27.0,2,False,11.0,0,Kyiv,60187.5
1912500,34.0,1,2.55,12,18.0,11,False,6.5,0,Kyiv,56250.0
3712500,43.0,1,2.65,4,19.0,4,False,11.0,0,Vyshneve,86337.20930232559
787500,44.0,2,2.5,2,29.7,2,False,6.5,0,Irpin,17897.727272727272
2925000,72.0,5,2.65,9,59.0,4,False,6.5,0,Kyiv,40625.0
1321875,43.6,2,2.6,4,27.7,3,False,5.4,0,Boryspil,30318.23394495413
3346875,80.0,3,2.65,3,45.0,1,False,12.0,0,Boryspil,41835.9375
4471875,88.9,4,3.0,5,60.4,3,False,9.6,1,Kyiv,50302.30596175478
1884375,32.0,1,2.5,17,16.4,7,False,9.0,0,Kyiv,58886.71875
5546250,89.3,3,2.65,11,49.7,9,False,12.4,0,Kyiv,62108.062709966405
9436012,134.5,4,2.75,10,81.5,7,False,9.1,0,Kyiv,70156.22304832714
12937500,107.0,3,3.0,13,31.0,11,False,45.0,0,Kyiv,120911.21495327105
2520000,40.0,1,2.7,14,15.0,7,False,11.2,0,Kyiv,63000.0
5343750,90.5,3,2.65,16,64.0,15,False,15.0,2,Kyiv,59046.96132596685
1051875,20.5,0,2.65,15,15.8,13,True,9.1,2,Hostomel,51310.9756097561
3150000,78.0,3,2.75,11,47.0,11,False,12.4,2,Borshchahivka,40384.61538461538
1012500,67.0,3,2.65,5,41.0,5,False,8.6,0,Borshchahivka,15111.940298507465
2109375,43.0,1,2.65,5,20.0,4,False,10.0,0,Borshchahivka,49055.232558139534
1726875,55.0,2,2.65,9,30.0,4,False,9.0,1,Boryspil,31397.727272727272
15046875,107.0,3,3.1,10,55.0,10,False,14.51,0,Kyiv,140625.0
2193750,42.0,2,2.55,5,26.0,1,False,6.0,0,Kyiv,52232.142857142855
2840625,40.0,1,2.65,24,19.0,6,False,12.0,2,Kyiv,71015.625
2278125,60.0,3,2.6,9,42.8,4,False,6.3,0,Bucha,37968.75
2446875,49.0,1,2.65,5,17.53,2,False,13.58,1,Hostomel,49936.22448979592
8718750,76.2,2,3.6,5,48.8,3,False,15.0,1,Kyiv,114419.29133858268
1350000,37.0,1,2.7,5,17.0,5,False,9.0,2,Bucha,36486.48648648649
5287500,63.0,2,2.65,19,31.7,3,False,13.0,2,Kyiv,83928.57142857143
2053125,38.0,1,2.65,24,17.0,2,False,10.0,0,Vyshneve,54029.60526315789
4803750,65.2,2,2.85,15,31.7,5,False,13.7,0,Kyiv,73677.1472392638
2081250,40.0,1,3.0,3,25.0,3,False,15.0,4,Brovary,52031.25
2607750,63.26,2,2.75,8,34.29,1,False,13.25,0,Irpin,41222.7315839393
4668750,91.0,3,2.75,13,59.7,12,False,10.0,2,Kyiv,51304.945054945056
1631250,40.5,1,2.65,10,18.6,6,False,10.8,2,Borshchahivka,40277.77777777778
2064375,26.4,1,2.6,21,19.0,4,False,9.1,0,Kyiv,78196.02272727274
416250,59.0,2,2.65,3,38.0,3,False,8.5,0,Borshchahivka,7055.084745762712
7762500,108.6,3,2.65,19,70.6,7,False,10.3,2,Kyiv,71477.90055248619
3431250,72.2,3,2.5,12,46.6,7,False,7.6,0,Kyiv,47524.238227146816
3375000,63.7,2,2.65,10,34.1,1,False,11.4,0,Kyiv,52982.73155416012
4218750,48.0,2,3.95,5,18.0,3,False,30.0,0,Kyiv,87890.625
6969375,100.0,3,2.8,16,57.0,13,False,14.0,0,Kyiv,69693.75
2581875,36.0,1,2.65,25,20.454545454545457,25,False,9.1,1,Kyiv,71718.75
1603125,29.2,1,2.5,9,16.0,6,False,6.7,0,Kyiv,54901.54109589041
1856250,38.0,1,2.55,4,17.6,1,False,8.2,1,Kyiv,48848.68421052631
3318694,56.0,1,2.8,18,31.81818181818182,12,False,9.1,0,Kyiv,59262.392857142855
1434375,42.0,2,2.7,5,26.0,1,False,6.0,0,Brovary,34151.78571428572
3543750,52.0,2,3.0,5,26.0,1,False,10.0,0,Kyiv,68149.03846153847
646875,44.0,2,2.5,5,30.0,5,False,6.0,1,Boryspil,14701.704545454546
4190625,77.0,2,2.7,24,40.0,8,False,13.1,1,Kyiv,54423.7012987013
3009375,57.2,3,2.57,10,39.1,8,False,6.2,0,Kyiv,52611.45104895104
1960312,41.3,1,2.7,16,20.4,4,False,10.5,0,Boryspil,47465.18159806296
1603125,58.0,3,2.55,9,36.0,5,False,6.0,0,Boyarka,27640.08620689655
8858700,115.8,3,2.73,20,62.75,9,False,16.25,0,Kyiv,76500.0
2868750,52.0,2,2.65,12,30.0,3,False,8.5,1,Kyiv,55168.269230769234
2193750,42.5,1,2.8,22,21.5,17,False,10.5,2,Kyiv,51617.64705882353
7138125,107.0,4,3.38,5,76.1,4,False,6.9,0,Kyiv,66711.44859813084
2784375,52.0,2,2.67,12,31.1,11,False,7.5,1,Kyiv,53545.67307692308
1912500,29.0,1,2.5,9,14.4,2,False,7.8,2,Kyiv,65948.27586206897
2047500,35.6,1,2.7,21,14.3,16,False,9.5,1,Kyiv,57514.04494382022
4318875,59.1,2,2.65,11,33.57954545454546,7,False,9.1,0,Kyiv,73077.41116751269
2221875,41.0,1,2.65,4,16.5,1,False,12.5,0,Boryspil,54192.07317073171
24693750,142.4,3,3.1,8,80.1,3,False,19.7,1,Kyiv,173411.16573033706
3534188,40.3,1,2.7,19,17.7,2,False,9.8,2,Kyiv,87696.97270471464
2053125,45.5,2,2.56,5,30.1,5,False,7.0,0,Kyiv,45123.62637362637
5006250,80.5,3,2.57,16,47.0,11,False,10.0,2,Kyiv,62189.44099378882
7003125,190.0,3,2.55,16,48.0,3,False,35.0,2,Kyiv,36858.55263157895
2114438,36.0,1,2.7,17,16.0,13,False,11.0,0,Kyiv,58734.38888888889
2475000,45.5,2,2.56,5,25.85227272727273,3,False,9.1,0,Kyiv,54395.6043956044
2953125,57.0,3,2.55,9,19.0,3,False,6.0,0,Kyiv,51809.21052631579
1771875,35.0,1,2.64,5,14.8,4,False,10.4,2,Borshchahivka,50625.0
3487500,63.1,3,2.65,6,38.7,6,False,9.8,0,Kyiv,55269.41362916006
3543750,46.5,1,2.65,13,26.420454545454547,13,False,9.1,0,Kyiv,76209.67741935483
2418750,41.9,1,2.65,19,20.4,14,False,10.86,1,Kyiv,57726.73031026253
14625000,130.0,3,3.18,6,69.2,1,False,30.0,0,Kyiv,112500.0
3656250,69.0,3,2.65,12,43.0,7,False,12.0,0,Kyiv,52989.13043478261
4190625,106.7,4,2.8,5,70.5,1,False,16.5,0,Kyiv,39274.83598875351
1119375,41.0,2,2.5,4,28.0,1,False,5.2,0,Borshchahivka,27301.829268292684
2756250,71.5,2,2.55,16,29.7,10,False,14.0,1,Vyshneve,38548.95104895105
3656250,105.0,4,2.6,9,60.0,6,False,10.5,0,Kyiv,34821.42857142857
9506250,149.0,5,2.65,6,82.0,5,False,18.0,0,Kyiv,63800.3355704698
2413125,47.0,1,2.6,10,18.0,9,False,15.0,2,Kyiv,51343.085106382976
2868750,52.1,2,2.75,25,28.0,4,False,9.0,1,Hostomel,55062.38003838772
1350675,46.0,2,2.56,18,25.900002,18,False,8.5,2,Boyarka,29362.5
1687500,35.5,1,2.8,6,15.0,4,False,14.0,0,Borshchahivka,47535.21126760564
6581250,80.0,3,2.65,5,55.1,3,False,11.0,0,Kyiv,82265.625
1119375,44.0,2,2.6,4,24.3,3,False,5.8,0,Boyarka,25440.340909090908
1912500,36.0,1,2.65,9,18.0,3,False,7.3,2,Kyiv,53125.0
2469375,55.0,3,2.65,5,40.0,3,False,5.0,0,Kyiv,44897.72727272727
2700000,60.3,3,2.5,5,44.2,5,False,6.3,0,Kyiv,44776.119402985074
5793750,102.4,5,3.2,4,72.0,2,False,10.0,0,Kyiv,56579.58984375
1237500,31.0,1,2.65,5,17.0,3,False,6.0,0,Boyarka,39919.35483870968
9478125,100.0,3,3.16,4,47.0,3,False,32.0,0,Kyiv,94781.25
3768750,67.6,2,2.65,25,36.79,4,False,12.08,1,Kyiv,55750.73964497042
2489062,88.6,3,2.7,6,53.7,2,False,11.5,2,Boyarka,28093.25056433409
2362500,54.6,2,2.65,5,30.0,1,False,10.8,0,Borshchahivka,43269.230769230766
2081250,41.0,3,2.65,5,29.8,2,False,5.3,0,Kyiv,50762.19512195122
1518750,61.2,3,2.65,5,39.9,3,False,7.4,0,Brovary,24816.176470588234
2362500,54.1,2,2.76,5,30.9,3,False,10.1,0,Vyshneve,43669.13123844732
1856250,46.1,2,2.55,5,31.2,1,False,7.2,0,Kyiv,40265.726681127984
3279465,46.4,1,2.65,11,17.7,8,False,13.7,0,Kyiv,70678.125
6693750,110.6,4,3.0,6,60.0,2,False,18.0,2,Kyiv,60522.15189873418
956250,30.1,1,2.5,5,15.7,5,False,5.9,1,Boyarka,31769.10299003322
2446875,35.5,1,2.55,17,18.6,17,False,8.6,2,Kyiv,68926.05633802817
3206250,52.6,2,2.5,16,28.8,4,False,7.4,3,Kyiv,60955.323193916345
4612500,83.0,4,2.65,5,53.0,2,False,10.0,0,Bucha,55572.2891566265
10631250,131.0,3,2.65,22,78.6,21,False,18.1,2,Kyiv,81154.58015267176
4556250,69.0,2,2.65,10,39.20454545454546,8,False,10.0,2,Kyiv,66032.60869565218
3487500,67.0,3,2.65,6,42.5,2,False,8.2,2,Kyiv,52052.23880597015
2671875,59.1,2,2.65,9,26.1,8,False,22.0,1,Kyiv,45209.390862944165
2193750,44.0,2,2.55,5,28.0,1,False,6.0,0,Kyiv,49857.954545454544
2643750,77.0,4,2.65,5,50.4,3,False,9.0,2,Boryspil,34334.41558441558
3628125,74.0,3,2.65,13,48.0,7,False,9.0,0,Kyiv,49028.71621621621
3318750,80.0,3,2.65,7,42.0,5,False,11.0,1,Hostomel,41484.375
675000,29.0,1,2.6,2,17.0,1,False,6.2,0,Brovary,23275.86206896552
1490625,34.23,1,2.6,24,15.0,17,False,12.0,0,Boryspil,43547.32690622262
1912500,43.7,2,2.5,5,31.0,3,False,5.5,1,Borshchahivka,43764.30205949656
3375000,63.3,2,2.8,16,39.4,16,False,10.7,0,Kyiv,53317.5355450237
1265625,56.0,3,2.65,5,31.81818181818182,4,False,9.1,1,Boryspil,22600.446428571428
4781250,56.0,3,2.65,13,31.4,9,False,8.9,0,Kyiv,85379.46428571429
2081250,32.0,1,2.65,12,15.0,7,False,7.5,0,Kyiv,65039.0625
2137500,51.0,2,2.65,5,31.0,3,False,8.0,1,Vyshneve,41911.76470588235
1855688,31.3,1,2.55,5,17.2,2,False,5.6,1,Kyiv,59287.15654952077
1923750,56.0,3,2.55,4,39.6,2,False,5.3,1,Boryspil,34352.67857142857
2531250,41.0,1,2.65,24,21.0,18,False,10.0,2,Kyiv,61737.80487804878
11081250,237.0,6,2.65,5,165.5,4,False,42.0,0,Kyiv,46756.32911392405
3490016,50.5,1,2.7,11,18.62,2,False,13.39,0,Kyiv,69109.22772277228
2728125,67.0,3,2.6,9,43.6,4,False,8.8,2,Kyiv,40718.28358208955
9759375,105.0,3,2.65,8,59.659090909090914,6,False,16.5,2,Kyiv,92946.42857142857
2756250,53.0,2,2.65,12,31.0,8,False,8.6,1,Kyiv,52004.71698113208
1828125,33.0,1,2.6,9,18.7,7,False,6.8,0,Kyiv,55397.72727272727
1659375,60.2,3,2.58,5,43.3,1,False,4.2,0,Bucha,27564.36877076412
5062500,110.0,4,3.36,7,64.6,5,False,15.8,0,Kyiv,46022.72727272727
3204000,50.9,2,2.5,10,29.4,5,False,8.0,0,Kyiv,62946.95481335953
2098125,57.7,3,2.5,9,39.5,3,False,6.2,0,Vyshneve,36362.651646447135
1555312,62.0,2,2.77,9,32.0,9,False,10.0,2,Irpin,25085.67741935484
1968750,44.6,2,2.6,5,27.8,3,False,6.0,1,Kyiv,44142.37668161435
1659375,39.7,1,2.65,3,20.8,3,False,5.8,0,Kyiv,41797.85894206549
7593750,124.5,4,3.0,4,81.0,4,False,21.3,0,Kyiv,60993.97590361446
2812499,42.8,1,2.65,23,15.6,11,False,11.2,0,Kyiv,65712.59345794393
2053125,31.2,1,2.5,9,15.5,2,False,8.2,0,Kyiv,65805.28846153847
7200000,113.2,4,2.85,6,76.8,2,False,13.7,0,Kyiv,63604.24028268551
2306250,57.6,2,2.65,9,33.0,8,False,9.7,1,Kyiv,40039.0625
20924937,186.7,5,3.2,10,121.0,4,False,18.0,0,Kyiv,112077.86288162829
7582050,81.2,3,3.1,16,43.83,11,False,14.0,0,Kyiv,93375.0
4780688,91.0,3,3.0,4,49.0,3,False,17.0,0,Kyiv,52535.03296703297
4668750,60.0,2,3.15,7,32.0,3,False,12.5,0,Kyiv,77812.5
3993750,127.0,3,2.75,5,72.15909090909092,3,False,26.5,0,Kyiv,31446.850393700788
4753125,113.0,4,2.65,7,84.0,6,False,9.0,0,Kyiv,42063.05309734513
7256250,118.0,3,3.0,6,53.0,6,False,36.0,0,Kyiv,61493.64406779661
1603125,106.0,5,2.6,5,76.0,2,False,9.0,0,Hostomel,15123.82075471698
2418750,55.0,3,2.55,5,39.0,3,False,7.0,0,Kyiv,43977.27272727273
2925000,79.1,3,3.01,5,55.6,1,False,9.2,0,Kyiv,36978.50821744627
3279375,57.6,2,2.65,22,32.8,8,False,9.2,1,Kyiv,56933.59375
675000,32.0,1,2.8,2,18.0,2,False,5.0,0,Vyshneve,21093.75
2306250,34.2,1,2.7,20,15.4,6,False,8.6,0,Kyiv,67434.21052631579
8775000,122.9,4,2.65,5,81.3,2,False,15.1,0,Kyiv,71399.51179820992
1687500,30.8,1,2.65,5,16.1,3,False,6.3,0,Kyiv,54788.96103896104
3009375,60.0,2,2.75,20,45.0,4,False,9.1,0,Kyiv,50156.25
4663125,77.0,2,2.77,16,40.0,5,False,10.0,1,Kyiv,60560.06493506493
